,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
10,robyn,sparckles/Robyn,['written-in-rust'],web-servers,https://github.com/sparckles/Robyn,https://github.com/sparckles/Robyn,BSD-2-Clause,2021-06-18 09:32:00,2026-03-02 18:20:16,2026-02-27 21:59:46,773,36.0,322,51,722,128,449,7089,2026-02-22 00:26:32,0.79.0,,,100.0,Robyn is a Super Fast Async Python Web Framework with a Rust runtime.,243.0,243.0,84.0,26,True,1,
11,granian,emmett-framework/granian,['written-in-rust'],web-servers,https://github.com/emmett-framework/granian,https://github.com/emmett-framework/granian,BSD-3-Clause,2022-04-15 16:41:30,2026-03-01 10:42:49,2026-02-24 21:41:41,784,36.0,147,37,384,32,300,5118,2026-02-24 23:04:33,2.7.2,,,100.0,A Rust HTTP server for Python applications.,1042.0,1042.0,45.0,26,True,1,
12,codon,exaloop/codon,['written-in-cpp'],compilers,https://github.com/exaloop/codon,https://github.com/exaloop/codon,Apache-2.0,2021-09-27 17:56:34,2026-03-04 00:09:22,2026-03-03 21:48:01,943,19.0,593,138,166,87,422,16652,2026-03-04 00:09:30,0.19.6,54298.0,1392.0,20.0,"A high-performance, zero-overhead, extensible Python compiler with built-in NumPy support.",,,20.0,25,True,3,
13,mamba,mamba-org/mamba,['written-in-cpp'],package-managers,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10,2026-03-04 14:40:27,2026-03-04 14:40:27,3265,38.0,427,46,2163,401,1611,7935,2026-01-08 20:30:21,2.5.0,,,85.0,The Fast Cross-Platform Package Manager.,,,179.0,25,True,3,
14,uWSGI,unbit/uwsgi,['written-in-cpp'],web-servers,https://github.com/unbit/uwsgi,https://github.com/unbit/uwsgi,,2011-10-09 07:25:31,2025-10-11 19:16:25,2025-10-11 19:11:09,6933,,681,108,962,779,1006,3546,,,,,,uWSGI application server container.,60749.0,60749.0,374.0,24,False,3,
15,gpython,go-python/gpython,['written-in-go'],interpreters,https://github.com/go-python/gpython,https://github.com/go-python/gpython,BSD-3-Clause,2018-08-01 20:08:19,2026-03-02 13:02:41,2026-03-02 13:02:41,590,4.0,101,22,146,48,59,994,2023-06-28 08:00:04,0.2.0,999.0,10.0,6.0,gpython is a python interpreter written in go batteries not included.,230.0,230.0,24.0,21,True,2,1.0
16,pyston,pyston/pyston,['written-in-cpp'],interpreters,https://github.com/pyston/pyston,https://github.com/pyston/pyston,,2021-03-01 22:38:24,2024-08-12 16:30:59,2024-08-12 16:30:56,107480,,94,35,215,37,58,2507,2022-09-26 19:13:22,pyston_2.3.5,36413.0,627.0,7.0,(No longer maintained) A faster and highly-compatible implementation of the Python programming language.,,,1036.0,20,False,3,
17,pylyzer,mtshiba/pylyzer,['written-in-rust'],type-checkers,https://github.com/mtshiba/pylyzer,https://github.com/mtshiba/pylyzer,MIT,2022-12-12 13:15:29,2025-05-10 02:10:33,2025-05-10 02:10:28,384,,41,15,11,27,92,2871,2025-02-25 08:42:22,0.0.82,38275.0,981.0,82.0,"A fast, feature-rich static code analyzer & language server for Python.",1.0,1.0,7.0,17,True,3,
18,zuban,zubanls/zuban,['written-in-rust'],type-checkers,https://github.com/zubanls/zuban,https://github.com/zubanls/zuban,,2024-10-14 15:53:54,2026-03-03 18:47:42,2026-03-03 17:20:00,12727,462.0,20,6,19,37,253,812,,,,,,Python Type Checker / Language Server.,,,6.0,16,False,3,
19,PyCrucible,razorblade23/PyCrucible,['written-in-rust'],build-tools,https://github.com/razorblade23/PyCrucible,https://github.com/razorblade23/PyCrucible,,2025-03-19 11:52:02,2026-02-26 23:20:50,2026-02-26 23:19:44,275,20.0,6,7,24,7,27,185,2026-02-26 23:20:50,0.4.4,277.0,23.0,45.0,"A robust, cross-platform builder and launcher for Python apps using UV. Built with Rust.",2.0,2.0,4.0,15,False,3,
20,osmium,Rexicon226/osmium,['written-in-zig'],interpreters,https://github.com/Rexicon226/osmium,https://github.com/Rexicon226/osmium,GPL-3.0,2023-12-20 18:26:16,2024-12-31 04:50:47,2024-12-31 04:49:54,142,,5,1,17,1,1,61,,,,,,A Python Interpreter written in Zig.,,,,5,False,3,
