,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
10,codon,exaloop/codon,['written-in-cpp'],compilers,https://github.com/exaloop/codon,https://github.com/exaloop/codon,Apache-2.0,2021-09-27 17:56:34,2026-07-06 13:51:19,2026-07-06 13:51:19,967,19.0,602,136,203,96,440,16805,2026-03-04 00:09:30,0.19.6,59225.0,1377.0,20.0,"A high-performance, zero-overhead, extensible Python compiler with built-in NumPy support.",,,21.0,26,True,3,
11,mamba,mamba-org/mamba,['written-in-cpp'],package-managers,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10,2026-07-07 12:04:17,2026-07-07 12:04:16,3379,82.0,437,46,2278,400,1661,8063,2026-06-09 07:37:31,2.8.1,,,98.0,The Fast Cross-Platform Package Manager.,,,183.0,26,True,3,
12,robyn,sparckles/Robyn,['written-in-rust'],web-servers,https://github.com/sparckles/Robyn,https://github.com/sparckles/Robyn,BSD-2-Clause,2021-06-18 09:32:00,2026-06-29 18:09:52,2026-06-25 01:00:17,833,40.0,331,49,802,49,545,7292,2026-06-25 01:01:15,0.88.0,,,100.0,Robyn is a Super Fast Async Python Web Framework with a Rust runtime.,255.0,255.0,90.0,26,True,3,
13,rye,astral-sh/rye,['written-in-rust'],package-managers,https://github.com/astral-sh/rye,https://github.com/astral-sh/rye,MIT,2023-04-22 22:23:54,2026-02-05 00:39:05,2025-08-18 16:52:35,838,,465,59,588,310,372,14198,2025-02-26 23:56:38,0.44.0,5315508.0,139881.0,48.0,a Hassle-Free Python Experience.,,,111.0,25,True,3,
14,uWSGI,unbit/uwsgi,['written-in-cpp'],web-servers,https://github.com/unbit/uwsgi,https://github.com/unbit/uwsgi,,2011-10-09 07:25:31,2025-10-11 19:16:25,2025-10-11 19:11:09,6933,,681,108,971,793,1009,3546,,,,,,uWSGI application server container.,61003.0,61003.0,375.0,24,False,3,
15,pyflow,David-OConnor/pyflow,['written-in-rust'],package-managers,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29,2026-03-21 20:37:57,2026-03-21 20:37:56,380,,46,22,56,62,75,1338,2021-07-02 13:10:00,0.3.1,9608.0,115.0,26.0,An installation and dependency system for Python.,44.0,44.0,30.0,21,True,3,
16,zuban,zubanls/zuban,['written-in-rust'],type-checkers,https://github.com/zubanls/zuban,https://github.com/zubanls/zuban,,2024-10-14 15:53:54,2026-06-30 14:06:52,2026-06-30 14:05:22,13288,388.0,36,6,31,81,369,1123,2026-06-23 08:39:57,0.9.0,,,7.0,Python Type Checker / Language Server.,,,13.0,21,False,3,
17,gpython,go-python/gpython,['written-in-go'],interpreters,https://github.com/go-python/gpython,https://github.com/go-python/gpython,BSD-3-Clause,2018-08-01 20:08:19,2026-07-03 14:23:22,2026-03-02 13:02:41,590,,105,23,148,49,59,1012,2023-06-28 08:00:04,0.2.0,1058.0,11.0,6.0,gpython is a python interpreter written in go batteries not included.,245.0,245.0,24.0,21,True,2,1.0
18,pyston,pyston/pyston,['written-in-cpp'],interpreters,https://github.com/pyston/pyston,https://github.com/pyston/pyston,,2021-03-01 22:38:24,2024-08-12 16:30:59,2024-08-12 16:30:56,107480,,96,35,217,37,59,2498,2022-09-26 19:13:22,pyston_2.3.5,37521.0,605.0,7.0,(No longer maintained) A faster and highly-compatible implementation of the Python programming language.,,,1039.0,20,False,3,
19,pylyzer,mtshiba/pylyzer,['written-in-rust'],type-checkers,https://github.com/mtshiba/pylyzer,https://github.com/mtshiba/pylyzer,MIT,2022-12-12 13:15:29,2025-05-10 02:10:33,2025-05-10 02:10:28,384,,43,14,11,8,111,2863,2025-02-25 08:42:22,0.0.82,39853.0,926.0,82.0,"A fast, feature-rich static code analyzer & language server for Python.",1.0,1.0,7.0,17,False,3,
20,PyCrucible,razorblade23/PyCrucible,['written-in-rust'],build-tools,https://github.com/razorblade23/PyCrucible,https://github.com/razorblade23/PyCrucible,,2025-03-19 11:52:02,2026-06-18 21:21:40,2026-04-13 18:04:06,283,1.0,5,6,24,9,28,207,2026-03-22 08:09:57,0.4.6-fix1,752.0,47.0,48.0,"A robust, cross-platform builder and launcher for Python apps using UV. Built with Rust.",3.0,3.0,4.0,14,False,3,
21,osmium,Rexicon226/osmium,['written-in-zig'],interpreters,https://github.com/Rexicon226/osmium,https://github.com/Rexicon226/osmium,GPL-3.0,2023-12-20 18:26:16,2024-12-31 04:50:47,2024-12-31 04:49:54,142,,5,1,17,1,1,63,,,,,,A Python Interpreter written in Zig.,,,,5,False,3,
